#CaseId,Lat,Lon,AreaName,Number,Street1,Xstreet,City,County,State,Postal,Country,Airport,FreeForm,LimitedFreeForm
658,29.31209,-98.39013,,,,,,,,,USA,, TERRACE PLAIN,SAN ANTONIO TX 78223
659,42.97963,-77.61091,,,,,,,,,USA,, ROLLING PLNS,HONEOYE FALLS NY 14472
660,42.97963,-77.61091,,,,,,,,,USA,, ROLLING PLAINS,HONEOYE FALLS NY 14472
661,37.52375,-122.00071,,,,,,,,,USA,, NEWPARK PLZ,NEWARK CA 94560
662,37.52375,-122.00071,,,,,,,,,USA,, NEWPARK PLAZA,NEWARK CA 94560
663,37.52375,-122.00071,,,,,,,,,USA,, NEWPARK PLZA,NEWARK CA 94560
664,35.37578,-118.96534,,,,,,,,,USA,, NILES PT,BAKERSFIELD CA 93306
665,35.37578,-118.96534,,,,,,,,,USA,, NILES POINT,BAKERSFIELD CA 93306
666,29.58992,-98.58474,,,,,,,,,USA,, CAPITAL PRT,SAN ANTONIO TX 78249
667,29.58833,-98.58255,,,,,,,,,USA,, CAPITAL PORT,SAN ANTONIO TX 78249
668,46.29945,-119.37895,,,,,,,,,USA,, SULLY LANE PR,WEST RICHLAND WA 99353
669,46.29945,-119.37895,,,,,,,,,USA,, SULLY LANE PRAIRIE,WEST RICHLAND WA 99353
670,46.29945,-119.37895,,,,,,,,,USA,, SULLY LANE PRR,WEST RICHLAND WA 99353
671,29.10397,-82.03098,,,,,,,,,USA,, BAHIA PASS RADL,OCALA FL 34472
672,29.10397,-82.03098,,,,,,,,,USA,, BAHIA PASS RAD,OCALA FL 34472
673,29.10397,-82.03098,,,,,,,,,USA,, BAHIA PASS RADIAL,OCALA FL 34472
674,29.10397,-82.03098,,,,,,,,,USA,, BAHIA PASS RADIEL,OCALA FL 34472
675,33.77847,-91.24164,,,,,,,,,USA,, COOKS RAMP,WATSON AR 71674
676,29.60508,-98.53456,,,,,,,,,USA,, ROGERS RNCH,SAN ANTONIO TX 78258
677,29.60508,-98.53456,,,,,,,,,USA,, ROGERS RANCH,SAN ANTONIO TX 78258
678,29.60508,-98.53456,,,,,,,,,USA,, ROGERS RANCHES,SAN ANTONIO TX 78258
679,29.60508,-98.53456,,,,,,,,,USA,, ROGERS RNCHS,SAN ANTONIO TX 78258
680,29.52929,-98.58127,,,,,,,,,USA,, KENTON RPDS,SAN ANTONIO TX 78240
681,29.52942,-98.58198,,,,,,,,,USA,, KENTON RAPIDS,SAN ANTONIO TX 78240
682,41.06793,-111.93347,,,,,,,,,USA,, POETS RST,LAYTON UT 84040
683,41.06793,-111.93347,,,,,,,,,USA,, POETS REST,LAYTON UT 84040
684,42.44256,-90.78259,,,,,,,,,USA,, DEPOT RDG,PEOSTA IA 52068
685,42.44256,-90.78259,,,,,,,,,USA,, DEPOT RDGE,PEOSTA IA 52068
686,42.44256,-90.78259,,,,,,,,,USA,, DEPOT RIDGE,PEOSTA IA 52068
687,33.96032,-117.58179,,,,,,,,,USA,, HIDDEN RIV,CORONA CA 92880
688,33.96032,-117.58179,,,,,,,,,USA,, HIDDEN RIVER,CORONA CA 92880
689,33.96032,-117.58179,,,,,,,,,USA,, HIDDEN RVR,CORONA CA 92880
690,33.96032,-117.58179,,,,,,,,,USA,, HIDDEN RIVR,CORONA CA 92880
691,35.59775,-120.56512,,,,,,,,,USA,, LINNE RD,PASO ROBLES CA 93446
692,38.53485,-120.72976,,,,,,,,,USA,, LAWRENCE RD,FIDDLETOWN CA 95629
693,38.51842,-120.80195,,,,,,,,,USA,, SHENANDOAH SCHOOL ROAD,PLYMOUTH CA 95669
694,36.87545,-82.16652,,,,,,,,,USA,, CROSS RDS,LEBANON VA 24266
695,36.87403,-82.16625,,,,,,,,,USA,, CROSS ROARDS,LEBANON VA 24266
696,34.09931,-117.60841,,,,,,,,,USA,, ARROW RTE,RANCHO CUCAMONGA CA 91730
697,34.09912,-117.56916,,,,,,,,,USA,, ARROW ROUTE,RANCHO CUCAMONGA CA 91730
698,37.3202,-121.94773,,,,,,,,,USA,, SANTANA ROW,SAN JOSE CA 95128
699,30.4319,-86.65782,,,,,,,,,USA,, GAIL LA RUE,FORT WALTON BEACH FL 32547
700,35.32644,-119.10512,,,,,,,,,USA,, MILL OAK RUN,BAKERSFIELD CA 93311
701,29.4834,-98.32784,,,,,,,,,USA,, UNION SHLS,SAN ANTONIO TX 78244
702,29.4834,-98.32784,,,,,,,,,USA,, UNION SHOALS,SAN ANTONIO TX 78244
703,38.91038,-76.19769,,,,,,,,,USA,, GREENWOOD SHLS,GRASONVILLE MD 21638
704,33.764,-118.19916,,,,,,,,,USA,, GOLDEN SHR,LONG BEACH CA 90802
705,33.76367,-118.19844,,,,,,,,,USA,, GOLDEN SHORE,LONG BEACH CA 90802
706,33.76367,-118.19844,,,,,,,,,USA,, GOLDEN SHOAR,LONG BEACH CA 90802
707,38.0854,-122.51408,,,,,,,,,USA,, CALYPSO SHRS,NOVATO CA 94949
708,38.0854,-122.51408,,,,,,,,,USA,, CALYPSO SHOARS,NOVATO CA 94949
709,38.08536,-122.51393,,,,,,,,,USA,, CALYPSO SHORES,NOVATO CA 94949
710,30.25999,-97.78876,,,,,,,,,USA,, BARTON SKWY,AUSTIN TX 78746
711,30.25999,-97.78876,,,,,,,,,USA,, BARTON SKYWAY,AUSTIN TX 78746
712,40.09263,-79.06306,,,,,,,,,USA,, BLUEBIRD SPG,SOMERSET PA 15501
713,40.09263,-79.06306,,,,,,,,,USA,, BLUEBIRD SPNG,SOMERSET PA 15501
714,40.09263,-79.06306,,,,,,,,,USA,, BLUEBIRD SPRING,SOMERSET PA 15501
715,40.09263,-79.06306,,,,,,,,,USA,, BLUEBIRD SPRNG,SOMERSET PA 15501
716,38.0072,-122.27823,,,,,,,,,USA,, MISSION SPGS,HERCULES CA 94547
717,38.0072,-122.27823,,,,,,,,,USA,, MISSION SPNGS,HERCULES CA 94547
718,38.0072,-122.27823,,,,,,,,,USA,, MISSION SPRINGS,HERCULES CA 94547
719,38.0072,-122.27823,,,,,,,,,USA,, MISSION SPRNGS,HERCULES CA 94547
720,33.63684,-117.68416,,,,,,,,,USA,, SILVER SPUR,LAKE FOREST CA 92630
721,33.63684,-117.68416,,,,,,,,,USA,, SILVER SPURS,LAKE FOREST CA 92630
722,33.3182,-117.24667,,,,,,,,,USA,, SPANISH SPUR,FALLBROOK CA 92028
723,37.4217,-122.14159,,,,,,,,,USA,, PALO ALTO SQ,PALO ALTO CA 94306
724,37.42136,-122.14218,,,,,,,,,USA,, PALO ALTO SQR,PALO ALTO CA 94306
725,37.42102,-122.14277,,,,,,,,,USA,, PALO ALTO SQRE,PALO ALTO CA 94306
726,37.42068,-122.14336,,,,,,,,,USA,, PALO ALTO SQU,PALO ALTO CA 94306
727,37.42068,-122.14336,,,,,,,,,USA,, PALO ALTO SQUARE,PALO ALTO CA 94306
728,38.62939,-90.20679,,,,,,,,,USA,, ST LOUIS UNION STA,ST LOUIS MO 63103
729,38.62939,-90.20679,,,,,,,,,USA,, ST LOUIS UNION STATION,ST LOUIS MO 63103
730,38.62939,-90.20679,,,,,,,,,USA,, ST LOUIS UNION STATN,ST LOUIS MO 63103
731,38.62939,-90.20679,,,,,,,,,USA,, ST LOUIS UNION STN,ST LOUIS MO 63103
732,32.1495,-110.91224,,,,,,,,,USA,, E DREXEL MANOR STRA,TUCSON AZ 85706
733,32.1495,-110.91224,,,,,,,,,USA,, E DREXEL MANOR STRAV,TUCSON AZ 85706
734,32.1495,-110.91224,,,,,,,,,USA,, E DREXEL MANOR STRAVEN,TUCSON AZ 85706
735,32.1495,-110.91224,,,,,,,,,USA,, E DREXEL MANOR STRAVENUE,TUCSON AZ 85706
736,32.1495,-110.91224,,,,,,,,,USA,, E DREXEL MANOR STRAVN,TUCSON AZ 85706
737,32.1495,-110.91224,,,,,,,,,USA,, E DREXEL MANOR STRVN,TUCSON AZ 85706
738,32.1495,-110.91224,,,,,,,,,USA,, E DREXEL MANOR STRVNUE,TUCSON AZ 85706
739,33.64707,-117.81098,,,,,,,,,USA,, RIPPLING STREAM,IRVINE CA 92603
740,33.64707,-117.81098,,,,,,,,,USA,, RIPPLING STREME,IRVINE CA 92603
741,33.64707,-117.81098,,,,,,,,,USA,, RIPPLING STRM,IRVINE CA 92603
742,34.74403,-120.27861,,,,,,,,,USA,, BELL ST,LOS ALAMOS CA 93440
743,34.74403,-120.27861,,,,,,,,,USA,, BELL STREET,LOS ALAMOS CA 93440
744,34.74403,-120.27861,,,,,,,,,USA,, BELL STRT,LOS ALAMOS CA 93440
745,34.74403,-120.27861,,,,,,,,,USA,, BELL STR,LOS ALAMOS CA 93440
746,45.4347,-122.71416,,,,,,,,,USA,, OSWEGO SMT,LAKE OSWEGO OR 97035
747,45.43482,-122.71396,,,,,,,,,USA,, OSWEGO SUMIT,LAKE OSWEGO OR 97035
748,45.43482,-122.71396,,,,,,,,,USA,, OSWEGO SUMITT,LAKE OSWEGO OR 97035
749,45.43482,-122.71396,,,,,,,,,USA,, OSWEGO SUMMIT,LAKE OSWEGO OR 97035
750,34.1495,-118.23109,,,,,,,,,USA,, WILSON TER,GLENDALE CA 91206
751,34.1495,-118.23109,,,,,,,,,USA,, WILSON TERR,GLENDALE CA 91206
752,34.1495,-118.23109,,,,,,,,,USA,, WILSON TERRACE,GLENDALE CA 91206
753,36.5682,-93.48156,,,,,,,,,USA,, MILL BRIDGE THROUGHWAY,LAMPE MO 65681
754,36.5682,-93.48156,,,,,,,,,USA,, MILL BRIDGE TRWY,LAMPE MO 65681
755,41.05364,-85.09669,,,,,,,,,USA,, WAYNE TRCE,FORT WAYNE IN 46806
756,41.01849,-85.07318,,,,,,,,,USA,, WAYNE TRACE,FORT WAYNE IN 46806
757,40.98334,-85.04967,,,,,,,,,USA,, WAYNE TRACES,FORT WAYNE IN 46806
758,37.13193,-76.41454,,,,,,,,,USA,, QUARTER TRAK,YORKTOWN VA 23693
759,37.13193,-76.41454,,,,,,,,,USA,, QUARTER TRACK,YORKTOWN VA 23693
760,37.13193,-76.41454,,,,,,,,,USA,, QUARTER TRACKS,YORKTOWN VA 23693
761,37.13193,-76.41454,,,,,,,,,USA,, QUARTER TRK,YORKTOWN VA 23693
762,37.13193,-76.41454,,,,,,,,,USA,, QUARTER TRKS,YORKTOWN VA 23693
763,39.08081,-94.49278,,,,,,,,,USA,, MANCHESTER TRFY,KANSAS CITY MO 64129
764,39.06093,-94.5014,,,,,,,,,USA,, MANCHESTER TRAFFICWAY,KANSAS CITY MO 64129
765,38.43642,-122.35203,,,,,,,,,USA,, SILVERADO TRL,NAPA CA 94558
766,38.38317,-122.30658,,,,,,,,,USA,, SILVERADO TRAIL,NAPA CA 94558
767,38.42511,-122.33682,,,,,,,,,USA,, SILVERADO TRAILS,NAPA CA 94558
768,38.42511,-122.33682,,,,,,,,,USA,, SILVERADO TRLS,NAPA CA 94558
769,39.67906,-105.91473,,,,,,,,,USA,, EISENHOWER MEMORIAL TUNL,IDAHO SPRINGS CO 80452
770,39.67906,-105.91473,,,,,,,,,USA,, EISENHOWER MEMORIAL TUNEL,IDAHO SPRINGS CO 80452
771,39.67906,-105.91473,,,,,,,,,USA,, EISENHOWER MEMORIAL TUNLS,IDAHO SPRINGS CO 80452
772,39.67906,-105.91473,,,,,,,,,USA,, EISENHOWER MEMORIAL TUNNEL,IDAHO SPRINGS CO 80452
773,39.67906,-105.91473,,,,,,,,,USA,, EISENHOWER MEMORIAL TUNNELS,IDAHO SPRINGS CO 80452
774,39.67906,-105.91473,,,,,,,,,USA,, EISENHOWER MEMORIAL TUNNL,IDAHO SPRINGS CO 80452
775,37.93358,-121.29428,,,,,,,,,USA,, FRENCH CAMP TRNPK,STOCKTON CA 95206
776,37.93358,-121.29428,,,,,,,,,USA,, FRENCH CAMP TURNPIKE,STOCKTON CA 95206
777,37.93358,-121.29428,,,,,,,,,USA,, FRENCH CAMP TURNPK,STOCKTON CA 95206
778,44.56656,-123.27787,,,,,,,,,USA,, MEMORIAL UN,CORVALLIS OR 97331
779,38.94561,-92.32565,,,,,,,,,USA,, MEMORIAL UNION,COLUMBIA MO 65211
780,33.60964,-117.581,,,,,,,,,USA,, CARMEL VLY,TRABUCO CANYON CA 92679
781,33.60964,-117.581,,,,,,,,,USA,, CARMEL VLLY,TRABUCO CANYON CA 92679
782,33.60964,-117.581,,,,,,,,,USA,, CARMEL VALLY,TRABUCO CANYON CA 92679
783,33.60964,-117.581,,,,,,,,,USA,, CARMEL VALLEY,TRABUCO CANYON CA 92679
784,41.49305,-81.68669,,,,,,,,,USA,, CENTRAL VIA,CLEVELAND OH 44115
785,41.49324,-81.68654,,,,,,,,,USA,, CENTRAL VDCT,CLEVELAND OH 44115
786,41.49324,-81.68654,,,,,,,,,USA,, CENTRAL VIADCT,CLEVELAND OH 44115
787,41.49324,-81.68654,,,,,,,,,USA,, CENTRAL VIADUCT,CLEVELAND OH 44115
788,38.87248,-104.40622,,,,,,,,,USA,, FLYING VW,CALHAN CO 80808
789,38.87248,-104.40622,,,,,,,,,USA,, FLYING VIEW,CALHAN CO 80808
790,37.90062,-122.51475,,,,,,,,,USA,, STRAWBERRY VLG,MILL VALLEY CA 94941
791,37.89866,-122.51318,,,,,,,,,USA,, STRAWBERRY VILL,MILL VALLEY CA 94941
792,37.90062,-122.51475,,,,,,,,,USA,, STRAWBERRY VILLAG,MILL VALLEY CA 94941
793,37.89866,-122.51318,,,,,,,,,USA,, STRAWBERRY VILLAGE,MILL VALLEY CA 94941
794,37.89866,-122.51318,,,,,,,,,USA,, STRAWBERRY VILLG,MILL VALLEY CA 94941
795,37.89866,-122.51318,,,,,,,,,USA,, STRAWBERRY VILLIAGE,MILL VALLEY CA 94941
796,32.94247,-117.23656,,,,,,,,,USA,, RUETTE DE VL,SAN DIEGO CA 92130
797,32.94254,-117.23675,,,,,,,,,USA,, RUETTE DE VILLE,SAN DIEGO CA 92130
798,33.42306,-117.61504,,,,,,,,,USA,, S OLA VIS,SAN CLEMENTE CA 92672
799,33.42306,-117.61504,,,,,,,,,USA,, S OLA VIST,SAN CLEMENTE CA 92672
800,33.42306,-117.61504,,,,,,,,,USA,, S OLA VISTA,SAN CLEMENTE CA 92672
801,33.42306,-117.61504,,,,,,,,,USA,, S OLA VST,SAN CLEMENTE CA 92672
802,33.42306,-117.61504,,,,,,,,,USA,, S OLA VSTA,SAN CLEMENTE CA 92672
803,33.98852,-118.47513,,,,,,,,,USA,, OCEAN FRONT WALK,VENICE CA 90291
804,33.98563,-118.47264,,,,,,,,,USA,, OCEAN FRONT WALKS,VENICE CA 90291
805,39.22579,-76.85921,,,,,,,,,USA,, THE MENDING WALL,COLUMBIA MD 21044
806,38.80344,-121.18957,,,,,,,,,USA,, GOLD TRAIL WAY,LOOMIS CA 95650
807,38.80344,-121.18957,,,,,,,,,USA,, GOLD TRAIL WY,LOOMIS CA 95650
808,33.62041,-117.64715,,,,,,,,,USA,, INDIAN WLS,MISSION VIEJO CA 92692
809,29.39036,-98.6969,,,,,,,,,USA,, INDIAN WELLS,SAN ANTONIO TX 78245
810,,,,,,,,,,,USA,,4513 W Circle Dr NW  ,Rochester MN  55901
811,,,,,,,,,,,USA,, 3RD STREET CIRCLE,Des Moines  50317
812,,,,,,,,,,,USA,, Circle View Dr,Hendersonville NC 28792
813,,,,,,,,,,,USA,,411 Route 9d,Garrison NY 10524
815,,,,,,,,,,,USA,,48 RT 35,Keyport NJ 
816,,,,,,,,,,,USA,,251 93rd Ave, NE 
817,,,,,,,,,,,USA,, 30th Street,Philadelphia  
818,,,,,,,,,,,USA,,1200 NE 20th ave,Gresham OR 
819,,,,,,,,,,,USA,,1522 54th Ave E,Fife WA 
820,,,,,,,,,,,USA,,1 East 161st Street,Bronx NY 
821,,,,,,,,,,,USA,,4627 E 153rd,Cleveland Ohio 44128
822,,,,,,,,,,,USA,,2510 County Route 55,Brasher Falls NY 13613
823,,,,,,,,,,,USA,,400 Route 38,Moorestown NJ 8057
824,,,,,,,,,,,USA,,6412 W 3210 S,Salt Lake City UT 
825,,,,,,,,,,,USA,,995 Fifth Ave, new york 
826,,,,,,,,,,,USA,,20500 Lake Road,Rogers MN 55374
827,,,,,,,,,,,USA,,4725  Drive Dr south,Charlotte NC 
828,,,,,,,,,,,USA,, Center Drive,Greenbelt MD 
829,,,,,,,,,,,USA,, Luther King Jr Ave,Inverness  FL  34450
830,,,,,,,,,,,USA,,5711 Bronson Memorial Hwy,Kissimmee  
831,,,,,,,,,,,USA,,1000 Heathro Drive,Hendersonville TN 37075
832,,,,,,,,,,,USA,,8001 Blossom Trail,Orlando Florida 32909
833,,,,,,,,,,,USA,,8805 Rock Dov Rd,Lewis Center OH 43035
834,,,,,,,,,,,USA,,8001 Orange Bloss Trail,Orlando Florida 32909
835,,,,,,,,,,,USA,, Tn-22 ,Dresden TN 38225
836,,,,,,,,,,,USA,, Fm-2025 ,Cleveland TX 77328
837,,,,,,,,,,,USA,, Pa-61,Coal Twp PA 17866
838,,,,,,,,,,,USA,,951 Us-101,Florence OR 97349
839,,,,,,,,,,,USA,, Us-64 ,Plymouth NC 
840,,,,,,,,,,,USA,, Cr-96 ,St Paul MN 
841,,,,,,,,,,,USA,, I-630 W,Little Rock  72201
842,,,,,,,,,,,USA,, I-70-Bl (W),80202
843,,,,,,,,,,,USA,,1531 Highway 6,Sugar Land  
844,,,,,,,,,,,USA,,2104 Highway 72,Corinth MS 
845,,,,,,,,,,,USA,,1501 Us Highway 22,Watchung NJ 7069
846,,,,,,,,,,,USA,,3324 Old Henderson Highway,Tyler TX 
847,,,,,,,,,,,USA,,5711 W Irio Bronson Memorial Hwy,Kissimmee FL 34746
848,,,,,,,,,,,USA,,100 Hwy 206,Andover NJ 7821
849,,,,,,,,,,,USA,,2850 Needles Hwy,Laughlin NV 
850,,,,,,,,,,,USA,,3180 Us Highway 2 W,59501
851,41.28006,-72.437782,,,,,,,,,USA,, Boston Post Rd,6498
852,39.284962,-84.539909,,,,,,,,,USA,, Ottercreek Dr,45240
853,41.595242,-87.186234,,,,,,,,,USA,, Old Porter Rd,46368
854,29.548441,-95.685287,,,,,,,,,USA,, Glenwood Dr,77479
855,34.072447,-118.246981,,,,,,,,,USA,, Elysian Park Ave,90012
856,34.113338,-118.239197,,,,,,,,,USA,, Moss Ave,90065
857,42.481689,-71.173203,,,,,,,,,USA,, Bedford Rd,1801
858,42.424122,-83.187759,,,,,,,,,USA,, Mark Twain St,48235
859,30.078809,-95.4161,,,,,,,,,USA,, Spring School Rd,77373
860,34.161659,-118.255562,,,,,,,,,USA,, W Dryden St,91202
861,34.441017,-93.211075,,,,,,,,,USA,, Wolf St,71964
862,43.137824,-71.763652,,,,,,,,,USA,, Weare Rd,3242
863,41.890461,-87.62516,,,,,,,,,USA,, N Rush St,60611
864,33.767839,-118.1206,,,,,,,,,USA,, Madrid Ln,90814
865,39.734718,-86.200821,,,,,,,,,USA,, W Raymond St,46241
866,30.643913,-90.910833,,,,,,,,,USA,, La Highway 16,70706
867,40.099887,-83.094285,,,,,,,,,USA,, Dublin Center Dr,43017
868,30.233321,-81.56716,,,,,,,,,USA,, Baymeadows Cir W,32256
869,42.032619,-70.9981,,,,,,,,,USA,, Norman Ave,2379
870,33.316971,-111.69149,,,,,,,,,USA,, S Starling Dr,Gilbert  85295
871,40.123704,-74.0513,,,,,,,,,USA,, Main St,Manasquan  8736
872,34.052467,-117.952205,,,,,,,,,USA,, W Francisquito Ave,West Covina  91790
873,37.520456,-77.518344,,,,,,,,,USA,, Yellowpine Cir,Richmond  23225
874,38.39669,-121.444572,,,,,,,,,USA,, Orchid Ranch Way,Elk Grove  95757
875,35.44327,-89.810298,,,,,,,,,USA,, Allen St,Munford  38058
876,38.95214,-84.856429,,,,,,,,,USA,, 4th St,Rising Sun  47040
877,37.67437,-77.46891,,,,,,,,,USA,, Pruett Ln,Glen Allen  23059
878,30.00931,-95.54511,,,,,,,,,USA,, Champion Springs Dr,Spring  77379
879,36.05114,-115.260773,,,,,,,,,USA,, Garden Village Ln,Las Vegas  89113
880,40.672779,-111.863182,,,,,,,,,USA,, E 4555 S,Salt Lake City  84117
881,32.71051,-96.647209,,,,,,,,,USA,, Kinslow Dr,Dallas  75217
882,38.495308,-77.982063,,,,,,,,,USA,, Mariel Way,Culpeper  22701
883,21.37212,-157.885117,,,,,,,,,USA,, Ala Aolani Pl,Honolulu  96819
884,33.967152,-118.03302,,,,,,,,,USA,, Painter Ave, CA 90602
885,41.532108,-93.61261,,,,,,,,,USA,, E Wall Ave, IA 50315
886,34.194153,-84.206357,,,,,,,,,USA,, Pittman Rd, GA 30040
887,29.444071,-98.691353,,,,,,,,,USA,, Amber Flora Dr, TX 78251
888,44.299367,-93.274715,,,,,,,,,USA,, 4th Ave NW, MN 55021
889,33.61158,-111.96218,,,,,,,,,USA,, N 55th St, AZ 85254
890,40.568089,-74.270683,,,,,,,,,USA,, Rahway Ave, NJ 7095
891,40.611019,-73.978867,,,,,,,,,USA,, Avenue O, NY 11204
892,41.086788,-74.129532,,,,,,,,,USA,, York St, NJ 7430
893,38.990891,-76.958771,,,,,,,,,USA,, Curry Pl, MD 20783
894,44.492343,-121.234092,,,,,,,,,USA,, SW Ruth Rd, OR 97734
895,41.87501,-87.62762,,,,,,,,,USA,, S State St, IL 60605
896,40.710777,-73.386223,,,,,,,,,USA,, E Merritt St, NY 11757
897,38.97179,-76.841331,,,,,,,,,USA,, Franklin Ave, MD 20706
898,38.797218,-76.801361,,,,,,,,,USA,, Capstan Dr, MD 20772
899,29.71909,-95.3815,,,,,,,,,USA,, Hermann Museum Circle Dr, TX 77004
900,36.22495,-91.71779,,,,,,,,,USA,, Ferndale Cir, AR 72512
901,47.60643,-122.560944,,,,,,,,,USA,, NE Baker Hill Rd, WA 98110
902,29.492411,-98.526443,,,,,,,,,USA,, West Ave,San Antonio TX 78213
903,35.314883,-81.217682,,,,,,,,,USA,, Pinkney Rd,Dallas NC 28034
904,36.065109,-87.410667,,,,,,,,,USA,, Sullivan Rd,Dickson TN 37055
905,38.275737,-122.670318,,,,,,,,,USA,, Montero Way,Petaluma CA 94954
906,40.42881,-74.2124,,,,,,,,,USA,, RT-35,Keyport NJ 7735
907,36.136904,-80.273759,,,,,,,,,USA,, Wake Forest Rd,Winston-Salem NC 27106
908,38.64698,-121.510096,,,,,,,,,USA,, Arena Blvd,Sacramento CA 95834
909,30.311939,-97.748528,,,,,,,,,USA,, Shoal Creek Blvd,Austin TX 78756
910,34.94469,-81.95991,,,,,,,,,USA,, Textile Rd,Spartanburg SC 29301
911,37.49374,-77.558792,,,,,,,,,USA,, Wadsworth Dr,Richmond VA 23236
912,38.145634,-121.329375,,,,,,,,,USA,, W Turner Rd,Lodi CA 95242
913,40.715163,-74.046931,,,,,,,,,USA,, Liberty View Dr,Jersey City NJ 7302
914,33.078019,-96.819156,,,,,,,,,USA,, Legacy Dr,Plano TX 75024
915,36.354351,-86.481377,,,,,,,,,USA,, Bay Point Dr,Gallatin TN 37066
916,32.707877,-96.990642,,,,,,,,,USA,, E Pioneer Pky,Grand Prairie TX 75051
917,33.811531,-118.297943,,,,,,,,,USA,, Oakrest Ln,Harbor City CA 90710
918,40.727079,-74.30914,,,,,,,,,USA,, Brookside Dr,Millburn NJ 7041
919,33.53529,-117.031799,,,,,,,,,USA,, Camino Del Vino,Temecula CA 92592
920,37.12331,-93.353371,,,,,,,,,USA,, W Moark,Brookline MO 65619
921,40.647258,-74.02147,,,,,,,,,USA,, 55th St,Brooklyn NY 11220
922,41.29776,-73.281921,,,,,,,,,USA,, Cross Bow Ln,Easton CT 6612
923,35.280849,-80.93129,,,,,,,,,USA,, Mount Holly Rd,Charlotte NC 28214
924,42.483332,-71.47514,,,,,,,,,USA,, Elm St,Acton MA 1720
925,20.884534,-156.341509,,,,,,,,,USA,, Ike Dr,Makawao HI 96768
926,31.14767,-97.830785,,,,,,,,,USA,, Sioux Cir,Killeen TX 76544
928,,,,,,,,,,,USA,, Florida Ave E,Hemet CA 92543
929,,,,,,,,,,,USA,, Hwy 74,Hemet CA 92543
930,,,,,,,,,,,USA,, CA-74,Hemet CA 92543
931,,,,,,,,,,,USA,, CA-79,Hemet CA 92543
932,,,,,,,,,,,USA,, Hwy 79,Hemet CA 92543
933,,,,,,,,,,,USA,, E Florida Ave,Hemet CA 92543
934,,,,,,,,,,,USA,, Oak view Rd,62901
935,,,,,,,,,,,USA,,8409 263rd Street,floral park NY 
936,,,,,,,,,,,USA,,125 e 3rd St,St Peter MN 
937,,,,,,,,,,,USA,, 55th St,New York NY 10022
938,,,,,,,,,,,USA,, santa gertrudes,Whittier CA 90603
939,,,,,,,,,,,USA,, Liberty,Aliso Viejo CA 92656
940,,,,,,,,,,,USA,, N Country Rd,Rocky Point NY 11778
941,,,,,,,,,,,USA,, S. Ensennada way.,Aurora CO 80013
942,,,,,,,,,,,USA,, Wilmington,Raleigh NC 27601
943,,,,,,,,,,,USA,, Alaskan Way,Seattle  98121
944,,,,,,,,,,,USA,, Keap,Brooklyn  11211
945,,,,,,,,,,,USA,, 55th ave,Phoenix  85254
946,,,,,,,,,,,USA,, 53rd Ave W,Mountlake Terrace  98043
947,,,,,,,,,,,USA,, Fir,seqium  98382
948,,,,,,,,,,,USA,, 63rd Street,Des Moines IA 
949,,,,,,,,,,,USA,, Golden  Ave,Medford MA 
950,,,,,,,,,,,USA,, Center,Holland NY 
951,,,,,,,,,,,USA,, Baseline,Fontana CA 
952,,,,,,,,,,,USA,, 17th,Philadelphia PA 
953,,,,,,,,,,,USA,, 7th St NW,Washington  
954,,,,,,,,,,,USA,, Century Dr,Columbus  
955,,,,,,,,,,,USA,, Verizon Way,Basking Ridge  
956,,,,,,,,,,,USA,, Hamilton Ave,Trenton  
957,,,,,,,,,,,USA,,  30th,Los Angeles  
958,,,,,,,,,,,USA,,6 Liberty,Aliso Viejo CA 
960,40.9787,-72.5305,,,,,,,,,USA,,3075 Bay Ave,"Southold, Town of NY 11952"
961,40.9774,-72.5326,,,,,,,,,USA,,10890 Peconic Bay Blvd,"Southold, Town of NY 11952"
962,40.9742,-72.1351,,,,,,,,,USA,,84 Meeting House Ln,"East Hampton, Town of NY 11930"
963,40.9563,-72.5556,,,,,,,,,USA,,1305 Laurel Ln,"Southold, Town of NY 11948"
964,40.9577,-72.8875,,,,,,,,,USA,,29 Harvard Rd,"Brookhaven, Town of NY 11786"
965,40.9589,-72.9756,,,,,,,,,USA,,58 Greenlawn Rd,"Brookhaven, Town of NY 11789"
966,42.1687,-78.3866,,,,,,,,,USA,,3861 N Main St,"Hinsdale, Town of NY 14743"
967,42.1301,-77.0611,,,,,,,,,USA,,2683 Riter Rd,"Corning, Town of NY 14830"
968,42.1792,-78.9211,,,,,,,,,USA,,4146 Tyler Whitmore Rd,"Napoli, Town of NY 14772"
969,42.1286,-77.0366,,,,,,,,,USA,,1 Glen Ave,South Corning NY 14830
970,42.1676,-78.3895,,,,,,,,,USA,,3827 Green St,"Hinsdale, Town of NY 14743"
971,42.1286,-77.0374,,,,,,,,,USA,,9 Glen Ave,South Corning NY 14830
972,42.1676,-78.3895,,,,,,,,,USA,,3827 Green St,"Hinsdale, Town of NY 14743"
973,42.182,-78.9601,,,,,,,,,USA,,4185 Cemetery Hill Rd,"Conewango, Town of NY 14772"
974,42.178497,-78.956444,,,,,,,,,USA,,11209 Benson Rd,"Conewango, Town of NY 14772"
975,42.156097,-77.946167,,,,,,,,,USA,,3564 N Hill Rd,"Wellsville, Town of NY 14895"
976,34.1128,-83.5853,,,,,,,,,USA,,31 Hilltop Dr,Jefferson GA 30549
977,33.7268,-84.5708,,,,,,,,,USA,,6144 Bakers Ferry Rd SW,Atlanta GA 30331
