#CaseId,Lat,Lon,AreaName,Number,Street1,Xstreet,City,County,State,Postal,Country,Airport,FreeForm,LimitedFreeForm
676,29.60508,-98.53456,,,ROGERS RNCH,,SAN ANTONIO,,TX,78258,USA,,,
677,29.60508,-98.53456,,,ROGERS RANCH,,SAN ANTONIO,,TX,78258,USA,,,
678,29.60508,-98.53456,,,ROGERS RANCHES,,SAN ANTONIO,,TX,78258,USA,,,
679,29.60508,-98.53456,,,ROGERS RNCHS,,SAN ANTONIO,,TX,78258,USA,,,
680,29.52929,-98.58127,,,KENTON RPDS,,SAN ANTONIO,,TX,78240,USA,,,
681,29.52942,-98.58198,,,KENTON RAPIDS,,SAN ANTONIO,,TX,78240,USA,,,
682,41.06793,-111.93347,,,POETS RST,,LAYTON,,UT,84040,USA,,,
683,41.06793,-111.93347,,,POETS REST,,LAYTON,,UT,84040,USA,,,
684,42.44256,-90.78259,,,DEPOT RDG,,PEOSTA,,IA,52068,USA,,,
685,42.44256,-90.78259,,,DEPOT RDGE,,PEOSTA,,IA,52068,USA,,,
686,42.44256,-90.78259,,,DEPOT RIDGE,,PEOSTA,,IA,52068,USA,,,
687,33.96032,-117.58179,,,HIDDEN RIV,,CORONA,,CA,92880,USA,,,
688,33.96032,-117.58179,,,HIDDEN RIVER,,CORONA,,CA,92880,USA,,,
689,33.96032,-117.58179,,,HIDDEN RVR,,CORONA,,CA,92880,USA,,,
690,33.96032,-117.58179,,,HIDDEN RIVR,,CORONA,,CA,92880,USA,,,
691,35.59775,-120.56512,,,LINNE RD,,PASO ROBLES,,CA,93446,USA,,,
692,38.53485,-120.72976,,,LAWRENCE RD,,FIDDLETOWN,,CA,95629,USA,,,
693,38.51842,-120.80195,,,SHENANDOAH SCHOOL ROAD,,PLYMOUTH,,CA,95669,USA,,,
694,36.87545,-82.16652,,,CROSS RDS,,LEBANON,,VA,24266,USA,,,
695,36.87403,-82.16625,,,CROSS ROARDS,,LEBANON,,VA,24266,USA,,,
696,34.09931,-117.60841,,,ARROW RTE,,RANCHO CUCAMONGA,,CA,91730,USA,,,
697,34.09912,-117.56916,,,ARROW ROUTE,,RANCHO CUCAMONGA,,CA,91730,USA,,,
698,37.3202,-121.94773,,,SANTANA ROW,,SAN JOSE,,CA,95128,USA,,,
699,30.4319,-86.65782,,,GAIL LA RUE,,FORT WALTON BEACH,,FL,32547,USA,,,
700,35.32644,-119.10512,,,MILL OAK RUN,,BAKERSFIELD,,CA,93311,USA,,,
701,29.4834,-98.32784,,,UNION SHLS,,SAN ANTONIO,,TX,78244,USA,,,
702,29.4834,-98.32784,,,UNION SHOALS,,SAN ANTONIO,,TX,78244,USA,,,
703,38.91038,-76.19769,,,GREENWOOD SHLS,,GRASONVILLE,,MD,21638,USA,,,
704,33.764,-118.19916,,,GOLDEN SHR,,LONG BEACH,,CA,90802,USA,,,
705,33.76367,-118.19844,,,GOLDEN SHORE,,LONG BEACH,,CA,90802,USA,,,
706,33.76367,-118.19844,,,GOLDEN SHOAR,,LONG BEACH,,CA,90802,USA,,,
707,38.0854,-122.51408,,,CALYPSO SHRS,,NOVATO,,CA,94949,USA,,,
708,38.0854,-122.51408,,,CALYPSO SHOARS,,NOVATO,,CA,94949,USA,,,
709,38.08536,-122.51393,,,CALYPSO SHORES,,NOVATO,,CA,94949,USA,,,
710,30.25999,-97.78876,,,BARTON SKWY,,AUSTIN,,TX,78746,USA,,,
711,30.25999,-97.78876,,,BARTON SKYWAY,,AUSTIN,,TX,78746,USA,,,
712,40.09263,-79.06306,,,BLUEBIRD SPG,,SOMERSET,,PA,15501,USA,,,
713,40.09263,-79.06306,,,BLUEBIRD SPNG,,SOMERSET,,PA,15501,USA,,,
714,40.09263,-79.06306,,,BLUEBIRD SPRING,,SOMERSET,,PA,15501,USA,,,
715,40.09263,-79.06306,,,BLUEBIRD SPRNG,,SOMERSET,,PA,15501,USA,,,
716,38.0072,-122.27823,,,MISSION SPGS,,HERCULES,,CA,94547,USA,,,
717,38.0072,-122.27823,,,MISSION SPNGS,,HERCULES,,CA,94547,USA,,,
718,38.0072,-122.27823,,,MISSION SPRINGS,,HERCULES,,CA,94547,USA,,,
719,38.0072,-122.27823,,,MISSION SPRNGS,,HERCULES,,CA,94547,USA,,,
720,33.63684,-117.68416,,,SILVER SPUR,,LAKE FOREST,,CA,92630,USA,,,
721,33.63684,-117.68416,,,SILVER SPURS,,LAKE FOREST,,CA,92630,USA,,,
722,33.3182,-117.24667,,,SPANISH SPUR,,FALLBROOK,,CA,92028,USA,,,
723,37.4217,-122.14159,,,PALO ALTO SQ,,PALO ALTO,,CA,94306,USA,,,
724,37.42136,-122.14218,,,PALO ALTO SQR,,PALO ALTO,,CA,94306,USA,,,
725,37.42102,-122.14277,,,PALO ALTO SQRE,,PALO ALTO,,CA,94306,USA,,,
726,37.42068,-122.14336,,,PALO ALTO SQU,,PALO ALTO,,CA,94306,USA,,,
727,37.42068,-122.14336,,,PALO ALTO SQUARE,,PALO ALTO,,CA,94306,USA,,,
728,38.62939,-90.20679,,,ST LOUIS UNION STA,,ST LOUIS,,MO,63103,USA,,,
729,38.62939,-90.20679,,,ST LOUIS UNION STATION,,ST LOUIS,,MO,63103,USA,,,
730,38.62939,-90.20679,,,ST LOUIS UNION STATN,,ST LOUIS,,MO,63103,USA,,,
731,38.62939,-90.20679,,,ST LOUIS UNION STN,,ST LOUIS,,MO,63103,USA,,,
732,32.1495,-110.91224,,,E DREXEL MANOR STRA,,TUCSON,,AZ,85706,USA,,,
733,32.1495,-110.91224,,,E DREXEL MANOR STRAV,,TUCSON,,AZ,85706,USA,,,
734,32.1495,-110.91224,,,E DREXEL MANOR STRAVEN,,TUCSON,,AZ,85706,USA,,,
735,32.1495,-110.91224,,,E DREXEL MANOR STRAVENUE,,TUCSON,,AZ,85706,USA,,,
736,32.1495,-110.91224,,,E DREXEL MANOR STRAVN,,TUCSON,,AZ,85706,USA,,,
737,32.1495,-110.91224,,,E DREXEL MANOR STRVN,,TUCSON,,AZ,85706,USA,,,
738,32.1495,-110.91224,,,E DREXEL MANOR STRVNUE,,TUCSON,,AZ,85706,USA,,,
739,33.64707,-117.81098,,,RIPPLING STREAM,,IRVINE,,CA,92603,USA,,,
740,33.64707,-117.81098,,,RIPPLING STREME,,IRVINE,,CA,92603,USA,,,
741,33.64707,-117.81098,,,RIPPLING STRM,,IRVINE,,CA,92603,USA,,,
742,34.74403,-120.27861,,,BELL ST,,LOS ALAMOS,,CA,93440,USA,,,
743,34.74403,-120.27861,,,BELL STREET,,LOS ALAMOS,,CA,93440,USA,,,
744,34.74403,-120.27861,,,BELL STRT,,LOS ALAMOS,,CA,93440,USA,,,
745,34.74403,-120.27861,,,BELL STR,,LOS ALAMOS,,CA,93440,USA,,,
746,45.4347,-122.71416,,,OSWEGO SMT,,LAKE OSWEGO,,OR,97035,USA,,,
747,45.43482,-122.71396,,,OSWEGO SUMIT,,LAKE OSWEGO,,OR,97035,USA,,,
748,45.43482,-122.71396,,,OSWEGO SUMITT,,LAKE OSWEGO,,OR,97035,USA,,,
749,45.43482,-122.71396,,,OSWEGO SUMMIT,,LAKE OSWEGO,,OR,97035,USA,,,
750,34.1495,-118.23109,,,WILSON TER,,GLENDALE,,CA,91206,USA,,,
751,34.1495,-118.23109,,,WILSON TERR,,GLENDALE,,CA,91206,USA,,,
752,34.1495,-118.23109,,,WILSON TERRACE,,GLENDALE,,CA,91206,USA,,,
753,36.5682,-93.48156,,,MILL BRIDGE THROUGHWAY,,LAMPE,,MO,65681,USA,,,
754,36.5682,-93.48156,,,MILL BRIDGE TRWY,,LAMPE,,MO,65681,USA,,,
755,41.05364,-85.09669,,,WAYNE TRCE,,FORT WAYNE,,IN,46806,USA,,,
756,41.01849,-85.07318,,,WAYNE TRACE,,FORT WAYNE,,IN,46806,USA,,,
757,40.98334,-85.04967,,,WAYNE TRACES,,FORT WAYNE,,IN,46806,USA,,,
758,37.13193,-76.41454,,,QUARTER TRAK,,YORKTOWN,,VA,23693,USA,,,
759,37.13193,-76.41454,,,QUARTER TRACK,,YORKTOWN,,VA,23693,USA,,,
760,37.13193,-76.41454,,,QUARTER TRACKS,,YORKTOWN,,VA,23693,USA,,,
761,37.13193,-76.41454,,,QUARTER TRK,,YORKTOWN,,VA,23693,USA,,,
762,37.13193,-76.41454,,,QUARTER TRKS,,YORKTOWN,,VA,23693,USA,,,
763,39.08081,-94.49278,,,MANCHESTER TRFY,,KANSAS CITY,,MO,64129,USA,,,
764,39.06093,-94.5014,,,MANCHESTER TRAFFICWAY,,KANSAS CITY,,MO,64129,USA,,,
765,38.43642,-122.35203,,,SILVERADO TRL,,NAPA,,CA,94558,USA,,,
766,38.38317,-122.30658,,,SILVERADO TRAIL,,NAPA,,CA,94558,USA,,,
767,38.42511,-122.33682,,,SILVERADO TRAILS,,NAPA,,CA,94558,USA,,,
768,38.42511,-122.33682,,,SILVERADO TRLS,,NAPA,,CA,94558,USA,,,
769,39.67906,-105.91473,,,EISENHOWER MEMORIAL TUNL,,IDAHO SPRINGS,,CO,80452,USA,,,
770,39.67906,-105.91473,,,EISENHOWER MEMORIAL TUNEL,,IDAHO SPRINGS,,CO,80452,USA,,,
771,39.67906,-105.91473,,,EISENHOWER MEMORIAL TUNLS,,IDAHO SPRINGS,,CO,80452,USA,,,
772,39.67906,-105.91473,,,EISENHOWER MEMORIAL TUNNEL,,IDAHO SPRINGS,,CO,80452,USA,,,
773,39.67906,-105.91473,,,EISENHOWER MEMORIAL TUNNELS,,IDAHO SPRINGS,,CO,80452,USA,,,
774,39.67906,-105.91473,,,EISENHOWER MEMORIAL TUNNL,,IDAHO SPRINGS,,CO,80452,USA,,,
775,37.93358,-121.29428,,,FRENCH CAMP TRNPK,,STOCKTON,,CA,95206,USA,,,
776,37.93358,-121.29428,,,FRENCH CAMP TURNPIKE,,STOCKTON,,CA,95206,USA,,,
777,37.93358,-121.29428,,,FRENCH CAMP TURNPK,,STOCKTON,,CA,95206,USA,,,
778,44.56656,-123.27787,,,MEMORIAL UN,,CORVALLIS,,OR,97331,USA,,,
779,38.94561,-92.32565,,,MEMORIAL UNION,,COLUMBIA,,MO,65211,USA,,,
780,33.60964,-117.581,,,CARMEL VLY,,TRABUCO CANYON,,CA,92679,USA,,,
781,33.60964,-117.581,,,CARMEL VLLY,,TRABUCO CANYON,,CA,92679,USA,,,
782,33.60964,-117.581,,,CARMEL VALLY,,TRABUCO CANYON,,CA,92679,USA,,,
783,33.60964,-117.581,,,CARMEL VALLEY,,TRABUCO CANYON,,CA,92679,USA,,,
784,41.49305,-81.68669,,,CENTRAL VIA,,CLEVELAND,,OH,44115,USA,,,
785,41.49324,-81.68654,,,CENTRAL VDCT,,CLEVELAND,,OH,44115,USA,,,
786,41.49324,-81.68654,,,CENTRAL VIADCT,,CLEVELAND,,OH,44115,USA,,,
787,41.49324,-81.68654,,,CENTRAL VIADUCT,,CLEVELAND,,OH,44115,USA,,,
788,38.87248,-104.40622,,,FLYING VW,,CALHAN,,CO,80808,USA,,,
789,38.87248,-104.40622,,,FLYING VIEW,,CALHAN,,CO,80808,USA,,,
790,37.90062,-122.51475,,,STRAWBERRY VLG,,MILL VALLEY,,CA,94941,USA,,,
791,37.89866,-122.51318,,,STRAWBERRY VILL,,MILL VALLEY,,CA,94941,USA,,,
792,37.90062,-122.51475,,,STRAWBERRY VILLAG,,MILL VALLEY,,CA,94941,USA,,,
793,37.89866,-122.51318,,,STRAWBERRY VILLAGE,,MILL VALLEY,,CA,94941,USA,,,
794,37.89866,-122.51318,,,STRAWBERRY VILLG,,MILL VALLEY,,CA,94941,USA,,,
795,37.89866,-122.51318,,,STRAWBERRY VILLIAGE,,MILL VALLEY,,CA,94941,USA,,,
796,32.94247,-117.23656,,,RUETTE DE VL,,SAN DIEGO,,CA,92130,USA,,,
797,32.94254,-117.23675,,,RUETTE DE VILLE,,SAN DIEGO,,CA,92130,USA,,,
798,33.42306,-117.61504,,,S OLA VIS,,SAN CLEMENTE,,CA,92672,USA,,,
799,33.42306,-117.61504,,,S OLA VIST,,SAN CLEMENTE,,CA,92672,USA,,,
800,33.42306,-117.61504,,,S OLA VISTA,,SAN CLEMENTE,,CA,92672,USA,,,
801,33.42306,-117.61504,,,S OLA VST,,SAN CLEMENTE,,CA,92672,USA,,,
802,33.42306,-117.61504,,,S OLA VSTA,,SAN CLEMENTE,,CA,92672,USA,,,
803,33.98852,-118.47513,,,OCEAN FRONT WALK,,VENICE,,CA,90291,USA,,,
804,33.98563,-118.47264,,,OCEAN FRONT WALKS,,VENICE,,CA,90291,USA,,,
805,39.22579,-76.85921,,,THE MENDING WALL,,COLUMBIA,,MD,21044,USA,,,
806,38.80344,-121.18957,,,GOLD TRAIL WAY,,LOOMIS,,CA,95650,USA,,,
807,38.80344,-121.18957,,,GOLD TRAIL WY,,LOOMIS,,CA,95650,USA,,,
808,33.62041,-117.64715,,,INDIAN WLS,,MISSION VIEJO,,CA,92692,USA,,,
809,29.39036,-98.6969,,,INDIAN WELLS,,SAN ANTONIO,,TX,78245,USA,,,
810,,,,4513,W Circle Dr NW  ,,Rochester,,MN ,55901,USA,,,
811,,,,,3RD STREET CIRCLE,,Des Moines,,,50317,USA,,,
812,,,,,Circle View Dr,,Hendersonville,,NC,28792,USA,,,
813,,,,411,Route 9d,,Garrison,,NY,10524,USA,,,
815,,,,48,RT 35,,Keyport,,NJ,,USA,,,
816,,,,251,93rd Ave,,,,NE,,USA,,,
817,,,,,30th Street,,Philadelphia,,,,USA,,,
818,,,,1200,NE 20th ave,,Gresham,,OR,,USA,,,
819,,,,1522,54th Ave E,,Fife,,WA,,USA,,,
820,,,,1,East 161st Street,,Bronx,,NY,,USA,,,
821,,,,4627,E 153rd,,Cleveland,,Ohio,44128,USA,,,
822,,,,2510,County Route 55,,Brasher Falls,,NY,13613,USA,,,
823,,,,400,Route 38,,Moorestown,,NJ,8057,USA,,,
824,,,,6412,W 3210 S,,Salt Lake City,,UT,,USA,,,
825,,,,995,Fifth Ave,,,,new york,,USA,,,
826,,,,20500,Lake Road,,Rogers,,MN,55374,USA,,,
827,,,,4725, Drive Dr south,,Charlotte,,NC,,USA,,,
828,,,,,Center Drive,,Greenbelt,,MD,,USA,,,
829,,,,,Luther King Jr Ave,,Inverness ,,FL ,34450,USA,,,
830,,,,5711,Bronson Memorial Hwy,,Kissimmee,,,,USA,,,
831,,,,1000,Heathro Drive,,Hendersonville,,TN,37075,USA,,,
832,,,,8001,Blossom Trail,,Orlando,,Florida,32909,USA,,,
833,,,,8805,Rock Dov Rd,,Lewis Center,,OH,43035,USA,,,
834,,,,8001,Orange Bloss Trail,,Orlando,,Florida,32909,USA,,,
835,,,,,Tn-22 ,,Dresden,,TN,38225,USA,,,
836,,,,,Fm-2025 ,,Cleveland,,TX,77328,USA,,,
837,,,,,Pa-61,,Coal Twp,,PA,17866,USA,,,
838,,,,951,Us-101,,Florence,,OR,97349,USA,,,
839,,,,,Us-64 ,,Plymouth,,NC,,USA,,,
840,,,,,Cr-96 ,,St Paul,,MN,,USA,,,
841,,,,,I-630 W,,Little Rock,,,72201,USA,,,
842,,,,,I-70-Bl (W),,,,,80202,USA,,,
843,,,,1531,Highway 6,,Sugar Land,,,,USA,,,
844,,,,2104,Highway 72,,Corinth,,MS,,USA,,,
845,,,,1501,Us Highway 22,,Watchung,,NJ,7069,USA,,,
846,,,,3324,Old Henderson Highway,,Tyler,,TX,,USA,,,
847,,,,5711,W Irio Bronson Memorial Hwy,,Kissimmee,,FL,34746,USA,,,
848,,,,100,Hwy 206,,Andover,,NJ,7821,USA,,,
849,,,,2850,Needles Hwy,,Laughlin,,NV,,USA,,,
850,,,,3180,Us Highway 2 W,,,,,59501,USA,,,
851,41.28006,-72.437782,,,Boston Post Rd,,,,,6498,USA,,,
852,39.284962,-84.539909,,,Ottercreek Dr,,,,,45240,USA,,,
853,41.595242,-87.186234,,,Old Porter Rd,,,,,46368,USA,,,
854,29.548441,-95.685287,,,Glenwood Dr,,,,,77479,USA,,,
855,34.072447,-118.246981,,,Elysian Park Ave,,,,,90012,USA,,,
856,34.113338,-118.239197,,,Moss Ave,,,,,90065,USA,,,
857,42.481689,-71.173203,,,Bedford Rd,,,,,1801,USA,,,
858,42.424122,-83.187759,,,Mark Twain St,,,,,48235,USA,,,
859,30.078809,-95.4161,,,Spring School Rd,,,,,77373,USA,,,
860,34.161659,-118.255562,,,W Dryden St,,,,,91202,USA,,,
861,34.441017,-93.211075,,,Wolf St,,,,,71964,USA,,,
862,43.137824,-71.763652,,,Weare Rd,,,,,3242,USA,,,
863,41.890461,-87.62516,,,N Rush St,,,,,60611,USA,,,
864,33.767839,-118.1206,,,Madrid Ln,,,,,90814,USA,,,
865,39.734718,-86.200821,,,W Raymond St,,,,,46241,USA,,,
866,30.643913,-90.910833,,,La Highway 16,,,,,70706,USA,,,
867,40.099887,-83.094285,,,Dublin Center Dr,,,,,43017,USA,,,
868,30.233321,-81.56716,,,Baymeadows Cir W,,,,,32256,USA,,,
869,42.032619,-70.9981,,,Norman Ave,,,,,2379,USA,,,
870,33.316971,-111.69149,,,S Starling Dr,,Gilbert,,,85295,USA,,,
871,40.123704,-74.0513,,,Main St,,Manasquan,,,8736,USA,,,
872,34.052467,-117.952205,,,W Francisquito Ave,,West Covina,,,91790,USA,,,
873,37.520456,-77.518344,,,Yellowpine Cir,,Richmond,,,23225,USA,,,
874,38.39669,-121.444572,,,Orchid Ranch Way,,Elk Grove,,,95757,USA,,,
875,35.44327,-89.810298,,,Allen St,,Munford,,,38058,USA,,,
876,38.95214,-84.856429,,,4th St,,Rising Sun,,,47040,USA,,,
877,37.67437,-77.46891,,,Pruett Ln,,Glen Allen,,,23059,USA,,,
878,30.00931,-95.54511,,,Champion Springs Dr,,Spring,,,77379,USA,,,
879,36.05114,-115.260773,,,Garden Village Ln,,Las Vegas,,,89113,USA,,,
880,40.672779,-111.863182,,,E 4555 S,,Salt Lake City,,,84117,USA,,,
881,32.71051,-96.647209,,,Kinslow Dr,,Dallas,,,75217,USA,,,
882,38.495308,-77.982063,,,Mariel Way,,Culpeper,,,22701,USA,,,
883,21.37212,-157.885117,,,Ala Aolani Pl,,Honolulu,,,96819,USA,,,
884,33.967152,-118.03302,,,Painter Ave,,,,CA,90602,USA,,,
885,41.532108,-93.61261,,,E Wall Ave,,,,IA,50315,USA,,,
886,34.194153,-84.206357,,,Pittman Rd,,,,GA,30040,USA,,,
887,29.444071,-98.691353,,,Amber Flora Dr,,,,TX,78251,USA,,,
888,44.299367,-93.274715,,,4th Ave NW,,,,MN,55021,USA,,,
889,33.61158,-111.96218,,,N 55th St,,,,AZ,85254,USA,,,
890,40.568089,-74.270683,,,Rahway Ave,,,,NJ,7095,USA,,,
891,40.611019,-73.978867,,,Avenue O,,,,NY,11204,USA,,,
892,41.086788,-74.129532,,,York St,,,,NJ,7430,USA,,,
893,38.990891,-76.958771,,,Curry Pl,,,,MD,20783,USA,,,
894,44.492343,-121.234092,,,SW Ruth Rd,,,,OR,97734,USA,,,
895,41.87501,-87.62762,,,S State St,,,,IL,60605,USA,,,
896,40.710777,-73.386223,,,E Merritt St,,,,NY,11757,USA,,,
897,38.97179,-76.841331,,,Franklin Ave,,,,MD,20706,USA,,,
898,38.797218,-76.801361,,,Capstan Dr,,,,MD,20772,USA,,,
899,29.71909,-95.3815,,,Hermann Museum Circle Dr,,,,TX,77004,USA,,,
900,36.22495,-91.71779,,,Ferndale Cir,,,,AR,72512,USA,,,
901,47.60643,-122.560944,,,NE Baker Hill Rd,,,,WA,98110,USA,,,
902,29.492411,-98.526443,,,West Ave,,San Antonio,,TX,78213,USA,,,
903,35.314883,-81.217682,,,Pinkney Rd,,Dallas,,NC,28034,USA,,,
904,36.065109,-87.410667,,,Sullivan Rd,,Dickson,,TN,37055,USA,,,
905,38.275737,-122.670318,,,Montero Way,,Petaluma,,CA,94954,USA,,,
906,40.42881,-74.2124,,,RT-35,,Keyport,,NJ,7735,USA,,,
907,36.136904,-80.273759,,,Wake Forest Rd,,Winston-Salem,,NC,27106,USA,,,
908,38.64698,-121.510096,,,Arena Blvd,,Sacramento,,CA,95834,USA,,,
909,30.311939,-97.748528,,,Shoal Creek Blvd,,Austin,,TX,78756,USA,,,
910,34.94469,-81.95991,,,Textile Rd,,Spartanburg,,SC,29301,USA,,,
911,37.49374,-77.558792,,,Wadsworth Dr,,Richmond,,VA,23236,USA,,,
912,38.145634,-121.329375,,,W Turner Rd,,Lodi,,CA,95242,USA,,,
913,40.715163,-74.046931,,,Liberty View Dr,,Jersey City,,NJ,7302,USA,,,
914,33.078019,-96.819156,,,Legacy Dr,,Plano,,TX,75024,USA,,,
915,36.354351,-86.481377,,,Bay Point Dr,,Gallatin,,TN,37066,USA,,,
916,32.707877,-96.990642,,,E Pioneer Pky,,Grand Prairie,,TX,75051,USA,,,
917,33.811531,-118.297943,,,Oakrest Ln,,Harbor City,,CA,90710,USA,,,
918,40.727079,-74.30914,,,Brookside Dr,,Millburn,,NJ,7041,USA,,,
919,33.53529,-117.031799,,,Camino Del Vino,,Temecula,,CA,92592,USA,,,
920,37.12331,-93.353371,,,W Moark,,Brookline,,MO,65619,USA,,,
921,40.647258,-74.02147,,,55th St,,Brooklyn,,NY,11220,USA,,,
922,41.29776,-73.281921,,,Cross Bow Ln,,Easton,,CT,6612,USA,,,
923,35.280849,-80.93129,,,Mount Holly Rd,,Charlotte,,NC,28214,USA,,,
924,42.483332,-71.47514,,,Elm St,,Acton,,MA,1720,USA,,,
925,20.884534,-156.341509,,,Ike Dr,,Makawao,,HI,96768,USA,,,
926,31.14767,-97.830785,,,Sioux Cir,,Killeen,,TX,76544,USA,,,
928,,,,,Florida Ave E,,Hemet,,CA,92543,USA,,,
929,,,,,Hwy 74,,Hemet,,CA,92543,USA,,,
930,,,,,CA-74,,Hemet,,CA,92543,USA,,,
931,,,,,CA-79,,Hemet,,CA,92543,USA,,,
932,,,,,Hwy 79,,Hemet,,CA,92543,USA,,,
933,,,,,E Florida Ave,,Hemet,,CA,92543,USA,,,
934,,,,,Oak view Rd,,,,,62901,USA,,,
935,,,,8409,263rd Street,,floral park,,NY,,USA,,,
936,,,,125,e 3rd St,,St Peter,,MN,,USA,,,
937,,,,,55th St,3rd Avenue,New York,,NY,10022,USA,,,
938,,,,,santa gertrudes,condesa dr,Whittier,,CA,90603,USA,,,
939,,,,,Liberty,Creek Rd,Aliso Viejo,,CA,92656,USA,,,
940,,,,,N Country Rd,Hallock Landing Rd,Rocky Point,,NY,11778,USA,,,
941,,,,,S. Ensennada way.,S. Danube st.,Aurora,,CO,80013,USA,,,
942,,,,,Wilmington,Hargett,Raleigh,,NC,27601,USA,,,
943,,,,,Alaskan Way,Wall St,Seattle,,,98121,USA,,,
944,,,,,Keap,South 3rd Street,Brooklyn,,,11211,USA,,,
945,,,,,55th ave, Thunderbird Rd,Phoenix,,,85254,USA,,,
946,,,,,53rd Ave W,228th St SW,Mountlake Terrace,,,98043,USA,,,
947,,,,,Fir,Brown Rd,seqium,,,98382,USA,,,
948,,,,,63rd Street,Grand Avenue,Des Moines,,IA,,USA,,,
949,,,,,Golden  Ave,Main St,Medford,,MA,,USA,,,
950,,,,,Center,Partridge,Holland,,NY,,USA,,,
951,,,,,Baseline,Sierra,Fontana,,CA,,USA,,,
952,,,,,17th,Callowhill,Philadelphia,,PA,,USA,,,
953,,,,,7th St NW,F St NW,Washington,,,,USA,,,
954,,,,,Century Dr,Mock Rd,Columbus,,,,USA,,,
955,,,,,Verizon Way,Madisonville Rd,Basking Ridge,,,,USA,,,
956,,,,,Hamilton Ave,RT-129,Trenton,,,,USA,,,
957,,,,, 30th,Royal,Los Angeles,,,,USA,,,
958,,,,6,Liberty,,Aliso Viejo,,CA,,USA,,,
960,40.9787,-72.5305,,3075,Bay Ave,,"Southold, Town of",,NY,11952,USA,,,
961,40.9774,-72.5326,,10890,Peconic Bay Blvd,,"Southold, Town of",,NY,11952,USA,,,
962,40.9742,-72.1351,,84,Meeting House Ln,,"East Hampton, Town of",,NY,11930,USA,,,
963,40.9563,-72.5556,,1305,Laurel Ln,,"Southold, Town of",,NY,11948,USA,,,
964,40.9577,-72.8875,,29,Harvard Rd,,"Brookhaven, Town of",,NY,11786,USA,,,
965,40.9589,-72.9756,,58,Greenlawn Rd,,"Brookhaven, Town of",,NY,11789,USA,,,
966,42.1687,-78.3866,,3861,N Main St,,"Hinsdale, Town of",,NY,14743,USA,,,
967,42.1301,-77.0611,,2683,Riter Rd,,"Corning, Town of",,NY,14830,USA,,,
968,42.1792,-78.9211,,4146,Tyler Whitmore Rd,,"Napoli, Town of",,NY,14772,USA,,,
969,42.1286,-77.0366,,1,Glen Ave,,South Corning,,NY,14830,USA,,,
970,42.1676,-78.3895,,3827,Green St,,"Hinsdale, Town of",,NY,14743,USA,,,
971,42.1286,-77.0374,,9,Glen Ave,,South Corning,,NY,14830,USA,,,
972,42.1676,-78.3895,,3827,Green St,,"Hinsdale, Town of",,NY,14743,USA,,,
973,42.182,-78.9601,,4185,Cemetery Hill Rd,,"Conewango, Town of",,NY,14772,USA,,,
974,42.178497,-78.956444,,11209,Benson Rd,,"Conewango, Town of",,NY,14772,USA,,,
975,42.156097,-77.946167,,3564,N Hill Rd,,"Wellsville, Town of",,NY,14895,USA,,,
976,34.1128,-83.5853,,31,Hilltop Dr,,Jefferson,,GA,30549,USA,,,
977,33.7268,-84.5708,,6144,Bakers Ferry Rd SW,,Atlanta,,GA,30331,USA,,,
978,38.2396,-121.301,,1208,Wilder Way,,Galt,,CA,95632,USA,,,
979,34.0029,-83.6094,,17,Sweet Apple Ln,,Winder,,GA,30680,USA,,,
980,31.794821,-81.618431,,197,Wayfail Ln,,Hinesville,,GA,31313,USA,,,
981,33.455879,-84.040405,,738,N Ola Rd,,McDonough,,GA,30252,USA,,,
982,34.2244,-78.0565,,8673,Old Forest Dr NE,,Leland,,NC,28451,USA,,,
983,32.405621,-81.686966,,2024,Prather Rd,,Statesboro,,GA,30461,USA,,,
984,32.4101,-81.6887,,1823,Nottingham Rd,,Statesboro,,GA,30461,USA,,,
985,46.7573,-114.088,,6600,US-12,,Lolo,,MT,59847,USA,,,
986,46.7632,-114.08,,11350,US-93,,Lolo,,MT,59847,USA,,,
987,34.8303,-84.4086,,133,Bushy Head Rd,,Cherry Log,,GA,30522,USA,,,
988,34.8355,-84.4139,,537,Bushy Head Rd,,Cherry Log,,GA,30522,USA,,,
989,37.3428,-108.069,,3756,CR-124,,Hesperus,,CO,81326,USA,,,
990,33.9267,-80.1557,,805,N Brick Church Rd,,Mayesville,,SC,29104,USA,,,
991,41.205593,-95.952698,,2655,Edward Babe Gomez Ave,,Omaha,,NE,68107,USA,,,
992,33.2385,-87.5711,,1407,Dutton Pl,,Northport,,AL,35473,USA,,,
993,36.1098,-95.1902,,13649,S 439,,Locust Grove,,OK,74352,USA,,,
994,41.198,-95.9485,,6006,S 25th St,,Omaha,,NE,68107,USA,,,
995,44.101898,-88.043213,,N5875,CR-JJ,,"Rantoul, Town of",,WI,54110,USA,,,
996,39.277,-81.5898,,1501,Putnam Howe Dr,,Belpre,,OH,45714,USA,,,
997,38.4012,-81.494,,4038,Indian Creek Rd,,Elkview,,WV,25071,USA,,,
998,32.4651,-97.7179,,200,Dean Ct,,Granbury,,TX,76049,USA,,,
999,28.6439,-81.4021,,9625,McNorton Rd,,Altamonte Springs,,FL,32714,USA,,,
1000,37.2271,-107.796,,187,CO-172,,Durango,,CO,81303,USA,,,
1001,35.5496,-97.1378,,329008,E 1010 Rd,,Harrah,,OK,73045,USA,,,
1002,41.607,-73.5464,,703,N Quaker Hill Rd,,"Pawling, Town of",,NY,12564,USA,,,
